Date,High,Low,Open,Close,returns
2005-10-01,6260.0,6260.0,6260.0,6260.0,
2005-11-01,6142.0,6142.0,6142.0,6142.0,-1.884985
2005-12-01,6495.0,6495.0,6495.0,6495.0,5.7473183
2006-01-01,7831.0,7831.0,7831.0,7831.0,20.56967
2006-02-01,7820.0,7820.0,7820.0,7820.0,-0.14047027
2006-03-01,8087.0,8087.0,8087.0,8087.0,3.414321
2006-04-01,9423.0,9423.0,9423.0,9423.0,16.520346
2006-05-01,8223.0,8223.0,8223.0,8223.0,-12.7348
2006-06-01,8045.0,8045.0,8045.0,8045.0,-2.164662
2006-07-01,8345.0,8345.0,8345.0,8345.0,3.7290215
2006-08-01,8798.0,8798.0,8798.0,8798.0,5.4283977
2006-09-01,8837.0,8837.0,8837.0,8837.0,0.44327974
2006-10-01,10290.0,10290.0,10290.0,10290.0,16.442226
2006-11-01,10575.0,10575.0,10575.0,10575.0,2.7696848
2006-12-01,11595.0,11595.0,11595.0,11595.0,9.6453905
2007-01-01,12055.0,12055.0,12055.0,12055.0,3.9672256
2007-02-01,13201.0,13201.0,13201.0,13201.0,9.506428
2007-03-01,13425.0,13425.0,13425.0,13425.0,1.696837
2007-04-01,13860.0,13860.0,13860.0,13860.0,3.2402277
2007-05-01,14140.0,14140.0,14140.0,14140.0,2.020204
2007-06-01,13955.0,13955.0,13955.0,13955.0,-1.3083458
2007-07-01,16180.0,16180.0,16180.0,16180.0,15.944111
2007-08-01,15355.0,15355.0,15355.0,15355.0,-5.0988855
2007-09-01,15330.0,15330.0,15330.0,15330.0,-0.16281605
2007-10-01,16610.0,16610.0,16610.0,16610.0,8.349646
2007-11-01,16965.0,16965.0,16965.0,16965.0,2.1372676
2007-12-01,16310.0,16310.0,16310.0,16310.0,-3.8608909
2008-01-01,16935.0,16935.0,16935.0,16935.0,3.8320065
2008-02-01,18740.0,18740.0,18740.0,18740.0,10.658396
2008-03-01,20455.0,20455.0,20455.0,20455.0,9.151543
2008-04-01,23227.0,23227.0,23227.0,23227.0,13.551701
2008-05-01,20185.0,20185.0,20185.0,20185.0,-13.0968275
2008-06-01,23462.0,23462.0,23462.0,23462.0,16.234827
2008-07-01,22233.0,22233.0,22233.0,22233.0,-5.238259
2008-08-01,20060.0,20060.0,20060.0,20060.0,-9.773761
2008-09-01,17262.0,17262.0,17262.0,17262.0,-13.948154
2008-10-01,13640.0,13640.0,13640.0,13640.0,-20.982504
2008-11-01,12620.0,12620.0,12620.0,12620.0,-7.4780045
2008-12-01,10780.0,10780.0,10780.0,10780.0,-14.5800295
2009-01-01,12450.0,10300.0,10500.0,10750.0,-0.2782941
2009-02-01,11500.0,10280.0,10700.0,10850.0,0.93023777
2009-03-01,11300.0,9850.0,10800.0,10435.0,-3.8248837
2009-04-01,12600.0,10195.0,10350.0,12325.0,18.112123
2009-05-01,14295.0,12350.0,12375.0,14150.0,14.807308
2009-06-01,15925.0,14000.0,14150.0,14275.0,0.8833885
2009-07-01,15000.0,11900.0,14300.0,14200.0,-0.5253911
2009-08-01,15400.0,13305.0,14400.0,14020.0,-1.267606
2009-09-01,15200.0,13525.0,13600.0,14800.0,5.5634856
2009-10-01,15600.0,13700.0,14825.0,14680.0,-0.81080794
2009-11-01,15300.0,14550.0,14700.0,15100.0,2.8610349
2009-12-01,17000.0,14805.0,15050.0,16875.0,11.754966
2010-01-01,18500.0,16750.0,16875.0,16999.0,0.734818
2010-02-01,17300.0,14850.0,16850.0,17100.0,0.594151
2010-03-01,18565.0,16920.0,17200.0,18450.0,7.8947425
2010-04-01,19300.0,17600.0,18400.0,18149.0,-1.6314387
2010-05-01,18399.0,17000.0,18199.0,17800.0,-1.922971
2010-06-01,18250.0,15500.0,17779.0,17400.0,-2.2471905
2010-07-01,19800.0,16850.0,17400.0,19625.0,12.7873535
2010-08-01,21750.0,19550.0,19750.0,20950.0,6.751597
2010-09-01,24550.0,20574.0,21100.0,24300.0,15.990448
2010-10-01,27300.0,24400.0,24400.0,25625.0,5.4526806
2010-11-01,27500.0,23602.0,25775.0,24470.0,-4.507315
2010-12-01,27000.0,24350.0,24495.0,26850.0,9.726191
2011-01-01,30240.0,25725.0,26950.0,30240.0,12.625694
2011-02-01,32799.0,29800.0,30400.0,32349.0,6.9742084
2011-03-01,32450.0,27800.0,32200.0,31650.0,-2.1608114
2011-04-01,33500.0,31000.0,31660.0,32100.0,1.4217973
2011-05-01,32320.0,26400.0,32000.0,27610.0,-13.987541
2011-06-01,27902.0,23500.0,27600.0,25950.0,-6.012315
2011-07-01,28975.0,25400.0,25905.0,28226.0,8.770716
2011-08-01,28768.0,21800.0,28055.0,24255.0,-14.068592
2011-09-01,24700.0,17000.0,24250.0,20206.0,-16.693466
2011-10-01,23125.0,20050.0,20100.0,22000.0,8.878553
2011-11-01,22300.0,20050.0,21700.0,20900.0,-5.000001
2011-12-01,20625.0,18525.0,20475.0,19200.0,-8.133972
2012-01-01,24475.0,19400.0,19500.0,24345.0,26.796877
2012-02-01,25750.0,23450.0,24350.0,23625.0,-2.957487
2012-03-01,24200.0,22110.0,24000.0,22800.0,-3.4920633
2012-04-01,23250.0,21000.0,23100.0,22775.0,-0.109648705
2012-05-01,22775.0,19155.0,22700.0,19600.0,-13.9407215
2012-06-01,19950.0,18200.0,19425.0,18775.0,-4.2091846
2012-07-01,19350.0,17300.0,18925.0,18100.0,-3.5952091
2012-08-01,20900.0,17425.0,18100.0,19400.0,7.182324
2012-09-01,21850.0,19500.0,19650.0,21800.0,12.371135
2012-10-01,22575.0,19555.0,21800.0,19925.0,-8.600914
2012-11-01,21870.0,20050.0,20350.0,21845.0,9.63614
2012-12-01,23650.0,21530.0,21950.0,23400.0,7.1183324
2013-01-01,25200.0,23800.0,24500.0,24770.0,5.854702
2013-02-01,25000.0,23100.0,24900.0,23400.0,-5.530882
2013-03-01,24045.0,22500.0,23100.0,23230.0,-0.7264972
2013-04-01,23010.0,20275.0,22950.0,20370.0,-12.311667
2013-05-01,21500.0,19675.0,19850.0,20900.0,2.601862
2013-06-01,21250.0,19500.0,21100.0,19675.0,-5.8612466
2013-07-01,20350.0,18850.0,19850.0,20400.0,3.6848783
2013-08-01,22195.0,20555.0,20750.0,21225.0,4.0441155
2013-09-01,23400.0,21150.0,21250.0,23350.0,10.01178
2013-10-01,24000.0,22700.0,23150.0,22875.0,-2.0342588
2013-11-01,23025.0,22475.0,22925.0,22800.0,-0.32786727
2013-12-01,23275.0,22350.0,22725.0,22350.0,-1.9736826
2014-01-01,22450.0,21400.0,22400.0,22025.0,-1.4541388
2014-02-01,23580.0,22030.0,22100.0,23540.0,6.878543
2014-03-01,23350.0,22750.0,23025.0,22800.0,-3.1435847
2014-04-01,23760.0,22800.0,22800.0,22950.0,0.6578922
2014-05-01,23490.0,22850.0,23000.0,23220.0,1.1764765
2014-06-01,23450.0,21875.0,23350.0,22545.0,-2.9069781
2014-07-01,23025.0,21975.0,22600.0,22850.0,1.3528466
2014-08-01,22525.0,21700.0,22450.0,21875.0,-4.266959
2014-09-01,21650.0,20300.0,21700.0,20310.0,-7.154286
2014-10-01,20480.0,19250.0,20250.0,19680.0,-3.101921
2014-11-01,20575.0,19425.0,19800.0,20250.0,2.8963447
2014-12-01,20545.0,18375.0,20120.0,19400.0,-4.1975317
2015-01-01,19900.0,19030.0,19350.0,19025.0,-1.9329906
2015-02-01,19025.0,17650.0,18950.0,17950.0,-5.6504607
2015-03-01,18175.0,16605.0,17850.0,16605.0,-7.493037
2015-04-01,16795.0,14500.0,16400.0,16025.0,-3.4929216
2015-05-01,16250.0,15375.0,16200.0,15600.0,-2.6521087
2015-06-01,15595.0,13900.0,15450.0,13920.0,-10.76923
2015-07-01,16450.0,13750.0,14150.0,16300.0,17.0977
2015-08-01,16100.0,13850.0,16050.0,14200.0,-12.883436
2015-09-01,15675.0,14200.0,14200.0,15525.0,9.330988
2015-10-01,16200.0,14825.0,15550.0,14995.0,-3.41385
2015-11-01,15050.0,14200.0,14850.0,15050.0,0.36678314
2015-12-01,15200.0,14400.0,15075.0,14555.0,-3.289038
2016-01-01,14820.0,13200.0,14500.0,14850.0,2.0267963
2016-02-01,16100.0,14700.0,14850.0,15800.0,6.397307
2016-03-01,17500.0,15905.0,16000.0,16700.0,5.6962013
2016-04-01,17445.0,16325.0,16725.0,17220.0,3.1137705
2016-05-01,17420.0,15455.0,17300.0,16300.0,-5.3426266
2016-06-01,17225.0,15900.0,16000.0,17050.0,4.601228
2016-07-01,18200.0,17305.0,17400.0,17850.0,4.6920776
2016-08-01,18925.0,17875.0,17975.0,18875.0,5.7422996
2016-09-01,20100.0,19045.0,19100.0,20025.0,6.0927153
2016-10-01,20700.0,19405.0,20100.0,20700.0,3.3707857
2016-11-01,21900.0,19900.0,20790.0,21050.0,1.6908169
2016-12-01,21375.0,20880.0,21100.0,21125.0,0.35629272
2017-01-01,21200.0,19650.0,21125.0,19825.0,-6.153846
2017-02-01,20050.0,18755.0,19950.0,19225.0,-3.0264795
2017-03-01,20550.0,19125.0,19400.0,20175.0,4.9414873
2017-04-01,20325.0,19405.0,20175.0,19900.0,-1.3630748
2017-05-01,20600.0,19600.0,19975.0,20325.0,2.135682
2017-06-01,20425.0,18825.0,20425.0,19975.0,-1.7220199
2017-07-01,20805.0,19560.0,20125.0,20650.0,3.3792257
2017-08-01,20700.0,20000.0,20500.0,20670.0,0.09685755
2017-09-01,20875.0,20450.0,20800.0,20675.0,0.024187565
2017-10-01,21150.0,19300.0,20780.0,19375.0,-6.2877893
2017-11-01,19640.0,19280.0,19600.0,19620.0,1.2645125
2017-12-01,20025.0,18760.0,19550.0,20025.0,2.0642161
2018-01-01,21950.0,19850.0,20100.0,21680.0,8.264673
2018-02-01,21925.0,21025.0,21750.0,21530.0,-0.69188476
2018-03-01,21675.0,20675.0,21550.0,21100.0,-1.9972146
2018-04-01,21725.0,20800.0,21400.0,21175.0,0.35544634
2018-05-01,21250.0,20125.0,21250.0,20600.0,-2.7154684
2018-06-01,21300.0,19560.0,20700.0,19750.0,-4.126215
2018-07-01,20100.0,19300.0,19800.0,20080.0,1.6708851
2018-08-01,19900.0,18405.0,19950.0,18990.0,-5.4282846
2018-09-01,19090.0,18655.0,18925.0,18875.0,-0.6055832
2018-10-01,19375.0,18900.0,18925.0,19100.0,1.1920571
2018-11-01,19580.0,18230.0,19150.0,18400.0,-3.6649227
2018-12-01,19480.0,18800.0,18800.0,19475.0,5.8423877
2019-01-01,21025.0,19475.0,19475.0,20850.0,7.060337
2019-02-01,21730.0,20750.0,20900.0,21650.0,3.8369298
2019-03-01,21620.0,21050.0,21640.0,21400.0,-1.1547327
2019-04-01,21500.0,19600.0,21455.0,19650.0,-8.177572
2019-05-01,19840.0,18700.0,19675.0,18715.0,-4.7582684
2019-06-01,19475.0,18775.0,18775.0,18825.0,0.5877614
2019-07-01,18900.0,17255.0,18900.0,17315.0,-8.021248
2019-08-01,17300.0,15625.0,17300.0,16350.0,-5.573201
2019-09-01,17775.0,15930.0,17450.0,15925.0,-2.5993884
2019-10-01,17150.0,16200.0,16200.0,16525.0,3.7676573
2019-11-01,16690.0,15925.0,16650.0,16495.0,-0.18154383
2019-12-01,17395.0,16450.0,16450.0,17175.0,4.12246
2020-01-01,17851.0,16025.0,17150.0,16375.0,-4.6579304
2020-02-01,16720.0,16200.0,16300.0,16290.0,-0.51908493
2020-03-01,17025.0,13350.0,16475.0,14602.0,-10.362185
2020-04-01,15575.0,14107.5,14602.5,15197.0,4.074788
2020-05-01,15715.0,14842.5,15025.0,15405.0,1.3686895
2020-06-01,17240.0,15395.0,15405.0,16722.0,8.549177
2020-07-01,18230.0,16717.5,16725.0,17897.0,7.0266724
2020-08-01,18025.0,16775.0,17902.5,17850.0,-0.2626121
2020-09-01,18495.0,16962.5,17875.0,17494.0,-1.9943953
2020-10-01,18767.5,17180.0,17555.0,17725.0,1.3204575
2020-11-01,19135.0,17635.0,17862.5,18621.0,5.0550103
2020-12-01,20445.0,18597.5,18680.0,20325.0,9.150958
2021-01-01,23155.0,20355.0,20355.0,22779.0,12.073803
2021-02-01,27430.0,22530.0,22595.0,25664.0,12.665176
2021-03-01,26512.5,22905.0,25275.0,25388.0,-1.0754347
2021-04-01,29167.5,24902.5,25255.0,28690.0,13.006139
2021-05-01,30972.5,28477.5,28530.0,30740.0,7.145345
2021-06-01,31740.0,29370.0,30500.0,31255.0,1.6753435
2021-07-01,35042.5,31105.0,31262.5,34649.0,10.85906
2021-08-01,35915.0,31412.5,34682.5,33907.0,-2.1414757
2021-09-01,36450.0,31975.0,33100.0,33921.0,0.041294098
2021-10-01,38400.0,34000.0,34100.0,36888.0,8.746791
2021-11-01,39750.0,36600.0,36900.0,39020.0,5.7796597
2021-12-01,39600.0,38200.0,39075.0,38860.0,-0.4100442
2022-01-01,43500.0,38700.0,38750.0,43023.0,10.712814
2022-02-01,45300.0,42855.0,43050.0,45224.0,5.1158667
2022-03-01,49400.0,41400.0,45800.0,42910.0,-5.1167545
2022-04-01,44500.0,40000.0,43800.0,40259.0,-6.1780453
2022-05-01,40900.0,33300.0,40850.0,34670.0,-13.882607
2022-06-01,36875.0,24150.0,35100.0,26451.0,-23.706377
2022-07-01,26700.0,23350.0,26500.0,25047.0,-5.307931
2022-08-01,25550.0,23000.0,25600.0,22793.0,-8.99908
2022-09-01,21995.0,19750.0,21650.0,20634.0,-9.472209
2022-10-01,20275.0,17700.0,20400.0,17631.0,-14.553648
2022-11-01,24250.0,17900.0,18200.0,22921.0,30.003965
2022-12-01,24800.0,23150.0,23150.0,24808.0,8.23263
2023-01-01,32095.0,25125.0,25400.0,29490.0,18.87294
2023-02-01,29600.0,25350.0,29650.0,24963.0,-15.350967
2023-03-01,25950.0,22250.0,25900.0,25835.0,3.493166
2023-04-01,27625.0,23850.0,25950.0,26088.0,0.9792924
2023-05-01,26850.0,24050.0,26500.0,25454.0,-2.4302363
2023-06-01,27300.0,25400.0,25600.0,26787.0,5.2369
2023-07-01,29445.0,27100.0,27200.0,28637.0,6.9063306
2023-08-01,27850.0,24855.0,27750.0,25396.0,-11.317528
2023-09-01,26410.0,24450.0,25900.0,23944.0,-5.7174387
2023-10-01,25650.0,24000.0,24200.0,24079.0,0.56381226
2023-11-01,25320.0,23275.0,23900.0,23246.0,-3.4594476
2023-12-01,25625.0,23600.0,23600.0,25415.0,9.330643
2024-01-01,26720.0,24350.0,25450.0,26233.0,3.2185674
2024-02-01,27650.0,25150.0,25960.0,26556.0,1.231277
2024-03-01,28700.0,26400.0,26400.0,27451.0,3.3702374
2024-04-01,35275.0,27850.0,27850.0,31216.0,13.715351
2024-05-01,34795.0,31050.0,31100.0,33042.0,5.849564
2024-06-01,33350.0,31650.0,32850.0,32739.0,-0.91701746
2024-07-01,35300.0,28750.0,33050.0,30056.0,-8.19512
2024-08-01,32950.0,28950.0,29900.0,32346.0,7.619107
2024-09-01,31850.0,30200.0,31500.0,31805.0,-1.6725421
